answer,benchmark_type,confidence_score,evaluation_status,failure_reason,generated_tokens,invalid_output,is_correct,latency_ms,model_name,model_source,parameter_size,prediction,prompt_tokens,question_id,raw_generation,sampling_seed,subset_sampling_method,workflow,blockchain_logging_latency_ms,confirmation_latency_ms,end_to_end_latency_ms,audit_hash_present,review_flag,failure_type
D,real,0.55,completed,,2,0,1,141.66346564888954,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,D,172,test-00005, D,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,18.967538532195913,166.19571298948483,326.8267171705703,1,0,none
A,real,0.55,completed,,2,0,1,137.04900443553925,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,A,149,test-00009, A,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,15.764049664890159,66.80051230136071,219.61356640179014,1,0,none
D,real,0.55,completed,,2,0,1,140.4666006565094,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,D,196,test-00013, D,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,16.414654373129146,83.68429083062513,240.56554586026368,1,0,none
D,real,0.55,completed,,2,0,1,143.84910836815834,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,D,249,test-00017, D,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,11.646353723583474,187.60323909874137,343.0987011904832,1,0,none
C,real,0.55,completed,,8,0,0,525.028046220541,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,D,161,test-00031," D
The patient's pressure-volume loop",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,14.407309492568077,115.21817919160858,654.6535349047176,1,0,wrong_answer
D,real,0.55,completed,,2,0,1,139.43369314074516,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,D,330,test-00038, D,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,17.908013165127745,167.16072352953103,324.502429835404,1,0,none
C,real,0.55,completed,,2,0,1,149.93110299110413,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,C,324,test-00040, C,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,22.47683113670713,171.38405310242888,343.7919872302401,1,0,none
A,real,0.55,completed,,8,0,0,550.1348748803139,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,D,287,test-00047," D
The patient's symptoms of ting",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,23.054901776445345,429.1403504815945,1002.3301271383538,1,1,wrong_answer
C,real,0.55,completed,,2,0,1,152.43570879101753,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,C,236,test-00049, C,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,17.64213613167702,322.75347847345375,492.8313233961483,1,0,none
C,real,0.55,completed,,2,0,0,177.22481489181519,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,A,207,test-00060, A,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,17.168042623056458,176.40177184886394,370.79462936373557,1,0,wrong_answer
A,real,0.55,completed,,2,0,1,157.34056755900383,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,A,351,test-00063, A,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,14.624554939125405,310.12072007331943,482.08584257144867,1,0,none
A,real,0.55,completed,,2,0,1,149.04066175222397,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,A,265,test-00069, A,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,19.90479947182812,126.73343400948889,295.67889523354097,1,0,none
A,real,0.55,completed,,2,0,0,145.80565318465233,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,D,172,test-00075, D,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,16.919676891848265,154.67918380350022,317.4045138800008,1,0,wrong_answer
B,real,0.55,completed,,2,0,0,139.97593522071838,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,D,258,test-00106, D,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,20.943804876465347,271.11898686556015,432.0387269627439,1,0,wrong_answer
C,real,0.55,completed,,2,0,1,153.37847918272018,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,C,444,test-00110, C,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,27.890704434665516,102.94651597455372,284.2156995919394,1,0,none
C,real,0.55,completed,,8,0,0,526.3182073831558,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,A,243,test-00113," A
The patient presents with anemia",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,17.85490068245114,158.76347612639637,702.9365841920032,1,0,wrong_answer
C,real,0.55,completed,,8,0,0,520.7162573933601,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,A,215,test-00116," A
The patient's symptoms including progressive",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,12.379391811490548,99.342772039061,632.4384212439118,1,0,wrong_answer
C,real,0.55,completed,,2,0,1,143.27223598957062,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,C,212,test-00127, C,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,14.514659622340146,189.77125663204868,347.5581522439594,1,0,none
A,real,0.55,completed,,2,0,0,143.8937559723854,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,D,343,test-00128, D,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,12.501328236235395,375.2486755168921,531.6437597255128,1,0,wrong_answer
B,real,0.55,completed,,8,0,1,520.5806978046894,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,B,332,test-00130," B
The patient presents with neonatal",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,13.344366830614982,128.3182172211217,662.243281856426,1,0,none
B,real,0.55,completed,,2,0,1,140.48995450139046,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,B,164,test-00143, B,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,24.94540005751121,199.25842972475021,364.6937842836519,1,0,none
B,real,0.55,completed,,2,0,1,138.53300735354424,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,B,289,test-00156, B,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,19.049419930389526,120.20059776241835,277.7830250463521,1,0,none
B,real,0.55,completed,,8,0,0,519.3527154624462,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,D,376,test-00159," D
The patient presents with symptoms consistent",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,12.308968585921965,107.30334532229249,638.9650293706607,1,0,wrong_answer
C,real,0.55,completed,,2,0,0,140.9294828772545,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,D,266,test-00160, D,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,21.19530721525428,103.21607090389831,265.34086099640706,1,0,wrong_answer
C,real,0.55,completed,,2,0,1,138.24810460209846,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,C,245,test-00177, C,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,24.666979241682807,346.4003847938915,509.3154686376728,1,0,none
D,real,0.55,completed,,2,0,0,137.70078867673874,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,C,214,test-00178, C,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,16.45127724939273,521.1577675290948,675.3098334552262,1,0,wrong_answer
C,real,0.55,completed,,2,0,0,144.7439268231392,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,A,255,test-00179, A,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,15.20119507492556,223.70461940384664,383.6497413019114,1,0,wrong_answer
D,real,0.55,completed,,8,0,0,545.479342341423,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,B,159,test-00181," B
The clinical presentation of a ",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,16.544063387612177,130.4023948552666,692.4258005843018,1,0,wrong_answer
C,real,0.55,completed,,2,0,0,145.87386697530746,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,D,200,test-00215, D,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,19.327392408885007,247.19020137435228,412.3914607585448,1,0,wrong_answer
A,real,0.55,completed,,2,0,0,146.2109573185444,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,C,286,test-00219, C,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,21.123038047946828,154.8584175057115,322.1924128722027,1,0,wrong_answer
B,real,0.55,completed,,8,0,0,562.4383427202702,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,A,193,test-00224," A
The correct answer is A.",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,24.189676891109823,258.1616934159671,844.789713027347,1,1,wrong_answer
D,real,0.55,completed,,2,0,1,151.31111443042755,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,D,385,test-00229, D,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,24.373374058688892,205.1833537807653,380.86784226988175,1,0,none
B,real,0.55,completed,,2,0,1,148.8313339650631,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,B,317,test-00237, B,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,24.208957757796174,204.1436104110666,377.18390213392587,1,0,none
D,real,0.55,completed,,2,0,1,147.0278911292553,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,D,295,test-00240, D,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,25.30120734753217,236.56690814133017,408.89600661811767,1,0,none
A,real,0.55,completed,,2,0,1,143.37560907006264,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,A,208,test-00243, A,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,21.23644278848504,138.68216251424136,303.29421437278904,1,0,none
C,real,0.55,completed,,2,0,1,139.56517353653908,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,C,357,test-00260, C,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,12.27598735641002,150.053414967247,301.8945758601961,1,0,none
D,real,0.55,completed,,8,0,0,531.9082587957382,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,B,100,test-00267," B
The correct answer is B (",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,17.42020432200534,82.96313357822844,632.291596695972,1,0,wrong_answer
B,real,0.55,completed,,8,0,1,512.0802856981754,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,B,311,test-00280," B. Cognitive behavioral therapy
A.",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,19.469553493144026,147.54240149566516,679.0922406869847,1,0,none
C,real,0.55,completed,,8,0,0,509.6104107797146,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,A,148,test-00281," A
The presence of IgG antibodies",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,16.35592458497786,94.90791828764048,620.874253652333,1,0,wrong_answer
C,real,0.55,completed,,2,0,0,139.09456506371498,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,D,263,test-00285, D,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,22.605358311871147,168.6541741078825,330.35409748346865,1,0,wrong_answer
B,real,0.55,completed,,2,0,0,147.08463475108147,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,C,219,test-00288, C,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,16.449881357079647,116.98233303161875,280.5168491397799,1,0,wrong_answer
D,real,0.55,completed,,2,0,0,137.90762051939964,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,B,181,test-00300, B,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,14.28107166130155,188.38963412013283,340.578326300834,1,0,wrong_answer
C,real,0.55,completed,,2,0,0,137.85144686698914,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,A,173,test-00301, A,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,25.82767283858196,220.72432811183756,384.4034478174087,1,0,wrong_answer
C,real,0.55,completed,,8,0,0,614.7705502808094,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,B,547,test-00303," B
The patient's presentation, including",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,21.260966553316482,95.00235624871517,731.0338730828411,1,0,wrong_answer
B,real,0.55,completed,,2,0,0,150.35470575094223,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,A,181,test-00305, A,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,19.014183562221188,124.83355106661999,294.2024403797834,1,0,wrong_answer
D,real,0.55,completed,,2,0,1,145.0401358306408,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,D,313,test-00309, D,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,22.692830344898674,117.7385508019105,285.47151697745,1,0,none
B,real,0.55,completed,,2,0,1,143.67033541202545,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,B,208,test-00325, B,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,23.47662670098123,251.8613889104338,419.00835102344047,1,0,none
B,real,0.55,completed,,2,0,1,145.01937106251717,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,B,292,test-00331, B,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,19.601982530555432,387.9280030339871,552.5493566270598,1,0,none
B,real,0.55,completed,,2,0,0,145.14506235718727,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,D,145,test-00346, D,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,9.73722727568287,264.0526005498016,418.9348901826717,1,0,wrong_answer
C,real,0.55,completed,,2,0,0,144.218098372221,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,B,198,test-00365, B,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,15.20272054756782,153.81003983093265,313.2308587507215,1,0,wrong_answer
D,real,0.55,completed,,2,0,1,155.95565363764763,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,D,448,test-00374, D,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,16.05831807582456,348.00252177443093,520.0164934879031,1,0,none
C,real,0.55,completed,,2,0,1,153.50615978240967,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,C,309,test-00379, C,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,14.073893186817097,91.0681720532832,258.64822502250996,1,0,none
C,real,0.55,completed,,2,0,0,152.2531732916832,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,A,193,test-00382, A,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,18.916624079298344,353.42382507402925,524.5936224450109,1,0,wrong_answer
B,real,0.55,completed,,2,0,0,138.3541002869606,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,A,182,test-00406, A,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,24.250137588233887,133.97597034069324,296.58020821588775,1,0,wrong_answer
D,real,0.55,completed,,8,0,1,532.7134728431702,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,D,447,test-00423," D
The patient's laboratory findings suggest",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,15.945000974755773,51.51252098648792,600.1709948044139,1,0,none
C,real,0.55,completed,,2,0,1,141.07786864042282,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,C,170,test-00424, C,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,13.553754454768557,593.3704942874581,748.0021173826494,1,1,none
A,real,0.55,completed,,8,0,0,514.0391774475574,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,B,255,test-00430," B
The patient presents with hypot",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,29.88571062436589,366.158842200405,910.0837302723282,1,1,wrong_answer
B,real,0.55,completed,,2,0,0,139.19827342033386,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,D,267,test-00431, D,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,16.07897240218094,113.13809742786526,268.41534325038003,1,0,wrong_answer
D,real,0.55,completed,,2,0,1,138.52819427847862,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,D,179,test-00451, D,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,13.22528498824498,194.22373005828828,345.9772093250119,1,0,none
B,real,0.55,completed,,2,0,0,138.90383765101433,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,D,252,test-00452, D,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,19.10196234403975,163.43773585960955,321.44353585466365,1,0,wrong_answer
B,real,0.55,completed,,2,0,1,138.99631425738335,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,B,315,test-00457, B,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,20.021213837514352,188.47327362876814,347.49080172366587,1,0,none
D,real,0.55,completed,,2,0,1,136.28040626645088,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,D,185,test-00467, D,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,15.091161411778359,92.34004957900412,243.71161725723334,1,0,none
A,real,0.55,completed,,2,0,1,136.37599721550941,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,A,237,test-00468, A,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,21.932842073404522,132.46050939356905,290.769348682483,1,0,none
A,real,0.55,completed,,2,0,0,139.185082167387,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,D,301,test-00469, D,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,15.935381655073941,222.19145677891112,377.3119206013721,1,0,wrong_answer
C,real,0.55,completed,,8,0,0,515.6845487654209,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,B,166,test-00472," B

The scenario describes changes in urinary",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,14.291058029422281,198.9731970316846,728.9488038265279,1,0,wrong_answer
C,real,0.55,completed,,2,0,1,137.79131323099136,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,C,215,test-00476, C,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,18.821869688042824,308.77540883971153,465.38859175874575,1,0,none
D,real,0.55,completed,,2,0,0,139.47191089391708,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,A,224,test-00485, A,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,21.825172428040272,186.5770828817434,347.8741662037007,1,0,wrong_answer
C,real,0.55,completed,,2,0,1,140.90898633003235,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,C,218,test-00490, C,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,15.362183692535847,518.0680527233936,674.3392227459618,1,0,none
A,real,0.55,completed,,8,0,0,534.2497155070305,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,D,265,test-00491," D
The correct answer is D.",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,19.551033449470197,130.43534327640785,684.2360922329085,1,0,wrong_answer
C,real,0.55,completed,,8,0,0,542.2648824751377,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,D,278,test-00499," D
The patient's symptoms, including",7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,17.58416617632976,202.28071830919103,762.1297669606585,1,1,wrong_answer
A,real,0.55,completed,,2,0,1,146.8672715127468,Qwen/Qwen2.5-3B-Instruct,local_dir,3B,A,365,test-00511, A,7,seeded_sample_without_replacement_from_medqa,backbone_with_audit_review_flag,36.46964133789916,75.99091530798475,259.3278281586307,1,0,none
